   3.860    0.1415E-01    0.1692E-01    0.1476E-01   -0.5694E-01    0.3510E-01    0.1818E-01   -0.1321E-02   -0.3484E-02
   3.880    0.1394E-01    0.1670E-01    0.1455E-01   -0.5653E-01    0.3480E-01    0.1809E-01   -0.1317E-02   -0.3469E-02
   3.900    0.1374E-01    0.1649E-01    0.1435E-01   -0.5612E-01    0.3449E-01    0.1800E-01   -0.1313E-02   -0.3454E-02
   3.920    0.1353E-01    0.1628E-01    0.1415E-01   -0.5571E-01    0.3419E-01    0.1792E-01   -0.1310E-02   -0.3439E-02
   3.940    0.1333E-01    0.1607E-01    0.1395E-01   -0.5531E-01    0.3390E-01    0.1783E-01   -0.1306E-02   -0.3424E-02
   3.960    0.1313E-01    0.1586E-01    0.1375E-01   -0.5490E-01    0.3360E-01    0.1775E-01   -0.1302E-02   -0.3409E-02
   3.980    0.1293E-01    0.1565E-01    0.1356E-01   -0.5451E-01    0.3331E-01    0.1766E-01   -0.1299E-02   -0.3393E-02
   4.000    0.1273E-01    0.1545E-01    0.1336E-01   -0.5411E-01    0.3302E-01    0.1758E-01   -0.1295E-02   -0.3378E-02
   4.020    0.1254E-01    0.1524E-01    0.1317E-01   -0.5372E-01    0.3274E-01    0.1749E-01   -0.1291E-02   -0.3362E-02
   4.040    0.1235E-01    0.1504E-01    0.1298E-01   -0.5333E-01    0.3245E-01    0.1741E-01   -0.1287E-02   -0.3346E-02
   4.060    0.1216E-01    0.1484E-01    0.1280E-01   -0.5295E-01    0.3217E-01    0.1733E-01   -0.1283E-02   -0.3330E-02
   4.080    0.1197E-01    0.1465E-01    0.1261E-01   -0.5256E-01    0.3189E-01    0.1725E-01   -0.1279E-02   -0.3314E-02
   4.100    0.1178E-01    0.1445E-01    0.1243E-01   -0.5218E-01    0.3162E-01    0.1717E-01   -0.1275E-02   -0.3298E-02
   4.120    0.1160E-01    0.1426E-01    0.1225E-01   -0.5181E-01    0.3134E-01    0.1709E-01   -0.1271E-02   -0.3282E-02
   4.140    0.1142E-01    0.1407E-01    0.1207E-01   -0.5143E-01    0.3107E-01    0.1701E-01   -0.1267E-02   -0.3266E-02
   4.160    0.1124E-01    0.1388E-01    0.1189E-01   -0.5106E-01    0.3080E-01    0.1693E-01   -0.1263E-02   -0.3249E-02
   4.180    0.1106E-01    0.1369E-01    0.1171E-01   -0.5069E-01    0.3054E-01    0.1685E-01   -0.1259E-02   -0.3233E-02
   4.200    0.1089E-01    0.1350E-01    0.1154E-01   -0.5033E-01    0.3027E-01    0.1677E-01   -0.1255E-02   -0.3216E-02
   4.220    0.1071E-01    0.1332E-01    0.1137E-01   -0.4997E-01    0.3001E-01    0.1669E-01   -0.1250E-02   -0.3199E-02
   4.240    0.1054E-01    0.1313E-01    0.1120E-01   -0.4961E-01    0.2975E-01    0.1661E-01   -0.1246E-02   -0.3182E-02
   4.260    0.1037E-01    0.1295E-01    0.1103E-01   -0.4925E-01    0.2949E-01    0.1654E-01   -0.1242E-02   -0.3165E-02
   4.280    0.1021E-01    0.1277E-01    0.1086E-01   -0.4890E-01    0.2924E-01    0.1646E-01   -0.1237E-02   -0.3148E-02
   4.300    0.1004E-01    0.1260E-01    0.1070E-01   -0.4855E-01    0.2898E-01    0.1639E-01   -0.1233E-02   -0.3131E-02
   4.320    0.9878E-02    0.1242E-01    0.1054E-01   -0.4820E-01    0.2873E-01    0.1631E-01   -0.1228E-02   -0.3113E-02
   4.340    0.9717E-02    0.1225E-01    0.1038E-01   -0.4785E-01    0.2848E-01    0.1624E-01   -0.1223E-02   -0.3096E-02
   4.360    0.9558E-02    0.1207E-01    0.1022E-01   -0.4751E-01    0.2824E-01    0.1616E-01   -0.1219E-02   -0.3078E-02
   4.380    0.9400E-02    0.1190E-01    0.1006E-01   -0.4717E-01    0.2799E-01    0.1609E-01   -0.1214E-02   -0.3060E-02
   4.400    0.9245E-02    0.1174E-01    0.9903E-02   -0.4683E-01    0.2775E-01    0.1601E-01   -0.1209E-02   -0.3042E-02
   4.420    0.9092E-02    0.1157E-01    0.9749E-02   -0.4649E-01    0.2751E-01    0.1594E-01   -0.1205E-02   -0.3024E-02
   4.440    0.8941E-02    0.1140E-01    0.9597E-02   -0.4616E-01    0.2727E-01    0.1587E-01   -0.1200E-02   -0.3006E-02
   4.460    0.8791E-02    0.1124E-01    0.9447E-02   -0.4583E-01    0.2703E-01    0.1579E-01   -0.1195E-02   -0.2988E-02
   4.480    0.8643E-02    0.1108E-01    0.9298E-02   -0.4550E-01    0.2680E-01    0.1572E-01   -0.1190E-02   -0.2969E-02
   4.500    0.8498E-02    0.1092E-01    0.9152E-02   -0.4518E-01    0.2657E-01    0.1565E-01   -0.1185E-02   -0.2951E-02
   4.520    0.8354E-02    0.1076E-01    0.9006E-02   -0.4485E-01    0.2634E-01    0.1558E-01   -0.1180E-02   -0.2932E-02
   4.540    0.8212E-02    0.1060E-01    0.8863E-02   -0.4453E-01    0.2611E-01    0.1551E-01   -0.1175E-02   -0.2914E-02
   4.560    0.8071E-02    0.1045E-01    0.8721E-02   -0.4421E-01    0.2588E-01    0.1544E-01   -0.1169E-02   -0.2895E-02
   4.580    0.7933E-02    0.1029E-01    0.8581E-02   -0.4390E-01    0.2566E-01    0.1537E-01   -0.1164E-02   -0.2876E-02
   4.600    0.7796E-02    0.1014E-01    0.8443E-02   -0.4358E-01    0.2544E-01    0.1530E-01   -0.1159E-02   -0.2857E-02
   4.620    0.7661E-02    0.9991E-02    0.8306E-02   -0.4327E-01    0.2522E-01    0.1523E-01   -0.1153E-02   -0.2838E-02
   4.640    0.7528E-02    0.9842E-02    0.8171E-02   -0.4296E-01    0.2500E-01    0.1516E-01   -0.1148E-02   -0.2819E-02
   4.660    0.7396E-02    0.9695E-02    0.8038E-02   -0.4266E-01    0.2478E-01    0.1509E-01   -0.1143E-02   -0.2800E-02
   4.680    0.7267E-02    0.9549E-02    0.7906E-02   -0.4235E-01    0.2457E-01    0.1502E-01   -0.1137E-02   -0.2781E-02
   4.700    0.7139E-02    0.9405E-02    0.7776E-02   -0.4205E-01    0.2436E-01    0.1495E-01   -0.1132E-02   -0.2761E-02
   4.720    0.7012E-02    0.9263E-02    0.7647E-02   -0.4175E-01    0.2415E-01    0.1488E-01   -0.1126E-02   -0.2742E-02
   4.740    0.6888E-02    0.9122E-02    0.7520E-02   -0.4145E-01    0.2394E-01    0.1481E-01   -0.1120E-02   -0.2723E-02
   4.760    0.6765E-02    0.8983E-02    0.7395E-02   -0.4116E-01    0.2373E-01    0.1475E-01   -0.1115E-02   -0.2703E-02
   4.780    0.6643E-02    0.8845E-02    0.7271E-02   -0.4086E-01    0.2352E-01    0.1468E-01   -0.1109E-02   -0.2683E-02
   4.800    0.6524E-02    0.8709E-02    0.7148E-02   -0.4057E-01    0.2332E-01    0.1461E-01   -0.1103E-02   -0.2664E-02
   4.820    0.6406E-02    0.8574E-02    0.7028E-02   -0.4028E-01    0.2312E-01    0.1455E-01   -0.1098E-02   -0.2644E-02
   4.840    0.6289E-02    0.8441E-02    0.6908E-02   -0.3999E-01    0.2292E-01    0.1448E-01   -0.1092E-02   -0.2624E-02
   4.860    0.6174E-02    0.8309E-02    0.6791E-02   -0.3971E-01    0.2272E-01    0.1441E-01   -0.1086E-02   -0.2605E-02
   4.880    0.6061E-02    0.8179E-02    0.6675E-02   -0.3943E-01    0.2253E-01    0.1435E-01   -0.1080E-02   -0.2585E-02
   4.900    0.5949E-02    0.8050E-02    0.6560E-02   -0.3914E-01    0.2233E-01    0.1428E-01   -0.1074E-02   -0.2565E-02
   4.920    0.5839E-02    0.7923E-02    0.6447E-02   -0.3887E-01    0.2214E-01    0.1422E-01   -0.1068E-02   -0.2545E-02
   4.940    0.5730E-02    0.7797E-02    0.6335E-02   -0.3859E-01    0.2195E-01    0.1415E-01   -0.1062E-02   -0.2525E-02
   4.960    0.5623E-02    0.7673E-02    0.6224E-02   -0.3831E-01    0.2176E-01    0.1409E-01   -0.1056E-02   -0.2505E-02
   4.980    0.5517E-02    0.7550E-02    0.6116E-02   -0.3804E-01    0.2157E-01    0.1402E-01   -0.1050E-02   -0.2485E-02
   5.000    0.5413E-02    0.7429E-02    0.6008E-02   -0.3777E-01    0.2138E-01    0.1396E-01   -0.1044E-02   -0.2465E-02
   5.020    0.5310E-02    0.7309E-02    0.5902E-02   -0.3750E-01    0.2120E-01    0.1389E-01   -0.1038E-02   -0.2445E-02
   5.040    0.5209E-02    0.7190E-02    0.5797E-02   -0.3723E-01    0.2102E-01    0.1383E-01   -0.1032E-02   -0.2425E-02
   5.060    0.5109E-02    0.7073E-02    0.5694E-02   -0.3697E-01    0.2084E-01    0.1376E-01   -0.1026E-02   -0.2405E-02
   5.080    0.5010E-02    0.6957E-02    0.5592E-02   -0.3670E-01    0.2066E-01    0.1370E-01   -0.1019E-02   -0.2384E-02
   5.100    0.4913E-02    0.6843E-02    0.5492E-02   -0.3644E-01    0.2048E-01    0.1364E-01   -0.1013E-02   -0.2364E-02
   5.120    0.4818E-02    0.6730E-02    0.5393E-02   -0.3618E-01    0.2030E-01    0.1357E-01   -0.1007E-02   -0.2344E-02
   5.140    0.4723E-02    0.6618E-02    0.5295E-02   -0.3593E-01    0.2013E-01    0.1351E-01   -0.1001E-02   -0.2324E-02
   5.160    0.4630E-02    0.6508E-02    0.5198E-02   -0.3567E-01    0.1995E-01    0.1345E-01   -0.9945E-03   -0.2304E-02
   5.180    0.4539E-02    0.6399E-02    0.5103E-02   -0.3542E-01    0.1978E-01    0.1338E-01   -0.9882E-03   -0.2284E-02
   5.200    0.4449E-02    0.6291E-02    0.5009E-02   -0.3516E-01    0.1961E-01    0.1332E-01   -0.9819E-03   -0.2264E-02
   5.220    0.4360E-02    0.6185E-02    0.4917E-02   -0.3491E-01    0.1944E-01    0.1326E-01   -0.9756E-03   -0.2244E-02
   5.240    0.4272E-02    0.6080E-02    0.4826E-02   -0.3466E-01    0.1928E-01    0.1320E-01   -0.9693E-03   -0.2224E-02
   5.260    0.4186E-02    0.5976E-02    0.4736E-02   -0.3442E-01    0.1911E-01    0.1314E-01   -0.9629E-03   -0.2204E-02
   5.280    0.4100E-02    0.5874E-02    0.4647E-02   -0.3417E-01    0.1895E-01    0.1307E-01   -0.9566E-03   -0.2184E-02
   5.300    0.4017E-02    0.5773E-02    0.4559E-02   -0.3393E-01    0.1878E-01    0.1301E-01   -0.9502E-03   -0.2164E-02
   5.320    0.3934E-02    0.5673E-02    0.4473E-02   -0.3369E-01    0.1862E-01    0.1295E-01   -0.9438E-03   -0.2144E-02
   5.340    0.3853E-02    0.5574E-02    0.4388E-02   -0.3345E-01    0.1846E-01    0.1289E-01   -0.9374E-03   -0.2124E-02
   5.360    0.3772E-02    0.5477E-02    0.4304E-02   -0.3321E-01    0.1831E-01    0.1283E-01   -0.9310E-03   -0.2104E-02
   5.380    0.3693E-02    0.5381E-02    0.4221E-02   -0.3297E-01    0.1815E-01    0.1277E-01   -0.9246E-03   -0.2084E-02
   5.400    0.3616E-02    0.5286E-02    0.4140E-02   -0.3274E-01    0.1799E-01    0.1271E-01   -0.9181E-03   -0.2065E-02
   5.420    0.3539E-02    0.5192E-02    0.4059E-02   -0.3250E-01    0.1784E-01    0.1265E-01   -0.9117E-03   -0.2045E-02
   5.440    0.3463E-02    0.5100E-02    0.3980E-02   -0.3227E-01    0.1769E-01    0.1259E-01   -0.9053E-03   -0.2025E-02
   5.460    0.3389E-02    0.5008E-02    0.3902E-02   -0.3204E-01    0.1753E-01    0.1253E-01   -0.8989E-03   -0.2006E-02
   5.480    0.3316E-02    0.4918E-02    0.3825E-02   -0.3181E-01    0.1738E-01    0.1247E-01   -0.8924E-03   -0.1986E-02
   5.500    0.3244E-02    0.4829E-02    0.3749E-02   -0.3159E-01    0.1724E-01    0.1241E-01   -0.8860E-03   -0.1966E-02
   5.520    0.3173E-02    0.4742E-02    0.3674E-02   -0.3136E-01    0.1709E-01    0.1235E-01   -0.8795E-03   -0.1947E-02
   5.540    0.3103E-02    0.4655E-02    0.3600E-02   -0.3114E-01    0.1694E-01    0.1229E-01   -0.8731E-03   -0.1928E-02
   5.560    0.3034E-02    0.4569E-02    0.3528E-02   -0.3092E-01    0.1680E-01    0.1223E-01   -0.8667E-03   -0.1908E-02
   5.580    0.2966E-02    0.4485E-02    0.3456E-02   -0.3070E-01    0.1665E-01    0.1217E-01   -0.8602E-03   -0.1889E-02
   5.600    0.2899E-02    0.4402E-02    0.3386E-02   -0.3048E-01    0.1651E-01    0.1211E-01   -0.8538E-03   -0.1870E-02
   5.620    0.2834E-02    0.4320E-02    0.3316E-02   -0.3026E-01    0.1637E-01    0.1205E-01   -0.8474E-03   -0.1851E-02
   5.640    0.2769E-02    0.4239E-02    0.3248E-02   -0.3005E-01    0.1623E-01    0.1199E-01   -0.8409E-03   -0.1832E-02
   5.660    0.2705E-02    0.4159E-02    0.3180E-02   -0.2983E-01    0.1609E-01    0.1193E-01   -0.8345E-03   -0.1813E-02
