   4.760  -0.237E-02  -0.364E-03  -0.629E-03  -0.215E-03  -0.779E-03   0.279E-02  -0.116E-02
   4.780  -0.235E-02  -0.368E-03  -0.635E-03  -0.216E-03  -0.789E-03   0.277E-02  -0.116E-02
   4.800  -0.233E-02  -0.373E-03  -0.642E-03  -0.217E-03  -0.800E-03   0.275E-02  -0.115E-02
   4.820  -0.231E-02  -0.377E-03  -0.648E-03  -0.218E-03  -0.810E-03   0.274E-02  -0.115E-02
   4.840  -0.229E-02  -0.381E-03  -0.655E-03  -0.219E-03  -0.821E-03   0.272E-02  -0.115E-02
   4.860  -0.226E-02  -0.386E-03  -0.661E-03  -0.219E-03  -0.831E-03   0.271E-02  -0.114E-02
   4.880  -0.224E-02  -0.390E-03  -0.667E-03  -0.220E-03  -0.841E-03   0.269E-02  -0.114E-02
   4.900  -0.222E-02  -0.394E-03  -0.674E-03  -0.221E-03  -0.851E-03   0.268E-02  -0.114E-02
   4.920  -0.220E-02  -0.398E-03  -0.680E-03  -0.222E-03  -0.861E-03   0.266E-02  -0.113E-02
   4.940  -0.218E-02  -0.403E-03  -0.686E-03  -0.222E-03  -0.871E-03   0.264E-02  -0.113E-02
   4.960  -0.216E-02  -0.407E-03  -0.692E-03  -0.223E-03  -0.880E-03   0.263E-02  -0.113E-02
   4.980  -0.213E-02  -0.411E-03  -0.698E-03  -0.224E-03  -0.890E-03   0.261E-02  -0.112E-02
   5.000  -0.211E-02  -0.415E-03  -0.704E-03  -0.224E-03  -0.899E-03   0.260E-02  -0.112E-02
   5.020  -0.209E-02  -0.419E-03  -0.710E-03  -0.225E-03  -0.909E-03   0.258E-02  -0.111E-02
   5.040  -0.207E-02  -0.423E-03  -0.716E-03  -0.225E-03  -0.918E-03   0.257E-02  -0.111E-02
   5.060  -0.205E-02  -0.428E-03  -0.722E-03  -0.226E-03  -0.927E-03   0.255E-02  -0.111E-02
   5.080  -0.203E-02  -0.432E-03  -0.728E-03  -0.226E-03  -0.936E-03   0.253E-02  -0.110E-02
   5.100  -0.201E-02  -0.436E-03  -0.734E-03  -0.227E-03  -0.945E-03   0.252E-02  -0.110E-02
   5.120  -0.199E-02  -0.440E-03  -0.739E-03  -0.227E-03  -0.954E-03   0.250E-02  -0.109E-02
   5.140  -0.197E-02  -0.444E-03  -0.745E-03  -0.228E-03  -0.963E-03   0.249E-02  -0.109E-02
   5.160  -0.195E-02  -0.448E-03  -0.751E-03  -0.228E-03  -0.971E-03   0.247E-02  -0.109E-02
   5.180  -0.193E-02  -0.452E-03  -0.756E-03  -0.229E-03  -0.980E-03   0.246E-02  -0.108E-02
   5.200  -0.191E-02  -0.455E-03  -0.762E-03  -0.229E-03  -0.988E-03   0.244E-02  -0.108E-02
   5.220  -0.189E-02  -0.459E-03  -0.767E-03  -0.230E-03  -0.997E-03   0.243E-02  -0.108E-02
   5.240  -0.187E-02  -0.463E-03  -0.773E-03  -0.230E-03  -0.101E-02   0.241E-02  -0.107E-02
   5.260  -0.185E-02  -0.467E-03  -0.778E-03  -0.230E-03  -0.101E-02   0.240E-02  -0.107E-02
   5.280  -0.183E-02  -0.471E-03  -0.784E-03  -0.231E-03  -0.102E-02   0.238E-02  -0.106E-02
   5.300  -0.181E-02  -0.475E-03  -0.789E-03  -0.231E-03  -0.103E-02   0.237E-02  -0.106E-02
   5.320  -0.180E-02  -0.478E-03  -0.794E-03  -0.231E-03  -0.104E-02   0.235E-02  -0.106E-02
   5.340  -0.178E-02  -0.482E-03  -0.799E-03  -0.231E-03  -0.104E-02   0.234E-02  -0.105E-02
   5.360  -0.176E-02  -0.486E-03  -0.804E-03  -0.232E-03  -0.105E-02   0.232E-02  -0.105E-02
   5.380  -0.174E-02  -0.489E-03  -0.809E-03  -0.232E-03  -0.106E-02   0.231E-02  -0.104E-02
   5.400  -0.172E-02  -0.493E-03  -0.815E-03  -0.232E-03  -0.107E-02   0.229E-02  -0.104E-02
   5.420  -0.170E-02  -0.497E-03  -0.820E-03  -0.232E-03  -0.108E-02   0.228E-02  -0.103E-02
   5.440  -0.168E-02  -0.500E-03  -0.824E-03  -0.233E-03  -0.108E-02   0.226E-02  -0.103E-02
   5.460  -0.167E-02  -0.504E-03  -0.829E-03  -0.233E-03  -0.109E-02   0.225E-02  -0.103E-02
   5.480  -0.165E-02  -0.508E-03  -0.834E-03  -0.233E-03  -0.110E-02   0.224E-02  -0.102E-02
   5.500  -0.163E-02  -0.511E-03  -0.839E-03  -0.233E-03  -0.110E-02   0.222E-02  -0.102E-02
   5.520  -0.161E-02  -0.515E-03  -0.844E-03  -0.233E-03  -0.111E-02   0.221E-02  -0.101E-02
   5.540  -0.159E-02  -0.518E-03  -0.848E-03  -0.233E-03  -0.112E-02   0.219E-02  -0.101E-02
   5.560  -0.158E-02  -0.522E-03  -0.853E-03  -0.233E-03  -0.113E-02   0.218E-02  -0.101E-02
   5.580  -0.156E-02  -0.525E-03  -0.858E-03  -0.233E-03  -0.113E-02   0.216E-02  -0.100E-02
   5.600  -0.154E-02  -0.528E-03  -0.862E-03  -0.234E-03  -0.114E-02   0.215E-02  -0.998E-03
   5.620  -0.152E-02  -0.532E-03  -0.867E-03  -0.234E-03  -0.115E-02   0.214E-02  -0.994E-03
   5.640  -0.151E-02  -0.535E-03  -0.871E-03  -0.234E-03  -0.115E-02   0.212E-02  -0.989E-03
   5.660  -0.149E-02  -0.538E-03  -0.876E-03  -0.234E-03  -0.116E-02   0.211E-02  -0.985E-03
